n,per_day,hit_rate,win_rate,mean_pct,median_pct,pl_ratio,front_mean_pct,back_mean_pct,both_halves_positive,spike_mean_pct,spike_median_pct,label,k
37414,27.55,68.081,39.552,-0.1626,-0.3567,1.211,-0.2715,-0.0802,False,1.4476,0.9189,pct_chg≥2 & pct_chg≤3 & atr_pct≤2.5,3
99441,73.23,68.623,39.694,-0.1628,-0.362,1.219,-0.2566,-0.0816,False,1.5199,0.9501,vol_ratio≥1.5 & atr_pct≤2.5,2
289618,213.27,76.065,42.56,-0.1628,-0.5176,1.197,-0.3554,-0.0298,False,2.693,1.8051,pct_chg≥2 & turnover≥3 & turnover≤8,3
269896,198.75,78.281,43.469,-0.1629,-0.3439,1.12,-0.3078,-0.0816,False,2.3086,1.5504,ma20_bias≥3 & turnover≥1 & range_contract≤0.8,3
95789,70.54,68.615,39.638,-0.163,-0.3557,1.215,-0.2484,-0.0889,False,1.4871,0.9412,pct_chg≤5 & vol_ratio≥1.5 & atr_pct≤2.5,3
98762,72.73,68.622,39.667,-0.1631,-0.3613,1.218,-0.2509,-0.0871,False,1.5093,0.9472,pct_chg≤7 & vol_ratio≥1.5 & atr_pct≤2.5,3
313189,230.63,77.095,43.57,-0.1632,-0.38,1.13,-0.3106,-0.0605,False,2.4377,1.6588,clv≥0.5 & pct_chg≥2 & range_contract≤1.2,3
695365,512.05,80.281,45.766,-0.1635,-0.26,1.049,-0.2363,-0.1016,False,2.6836,1.9455,pct_chg≥-3 & atr_pct≥5 & turnover≤8,3
97546,71.83,69.184,39.635,-0.1635,-0.26,1.18,-0.2323,-0.1182,False,1.3751,0.8834,vol_ratio≥1 & atr_pct≤2.5 & hhv60_pos≥0.95,3
1641694,1208.91,74.39,43.031,-0.1636,-0.2945,1.125,-0.2193,-0.1241,False,2.0303,1.2939,pct_chg≤7 & breadth≥55,2
410378,302.19,73.505,40.066,-0.1636,-0.4182,1.24,-0.279,-0.0781,False,1.8266,1.1494,atr_pct≤3.5 & ma20_bias≥3,2
265325,195.38,72.414,40.404,-0.1636,-0.5132,1.283,-0.3383,0.0125,False,2.3217,1.4043,clv≥0.5 & vol_ratio≥1.5 & turnover≤8,3
76145,56.07,68.819,39.501,-0.1636,-0.3953,1.241,-0.2677,-0.0837,False,1.5937,0.9785,vol_ratio≥1.5 & atr_pct≤2.5 & turnover≥1,3
352495,259.57,79.719,45.722,-0.1638,-0.26,1.052,-0.2682,-0.0904,False,2.7235,1.9529,atr_pct≥5 & breadth≥55 & range_contract≤1.2,3
529942,390.24,76.061,42.511,-0.1639,-0.4075,1.166,-0.264,-0.0795,False,2.2436,1.5106,pct_chg≥2 & pct_chg≤5 & turnover≤8,3
1274247,938.33,73.627,42.856,-0.1639,-0.26,1.11,-0.2055,-0.1336,False,1.8255,1.1838,pct_chg≤3 & breadth≥55 & turnover≤8,3
278791,205.3,72.665,41.058,-0.1641,-0.4442,1.236,-0.4079,0.0163,False,2.2377,1.3667,clv≥0.85 & vol_ratio≥1 & turnover≤15,3
243475,179.29,76.334,41.466,-0.1642,-0.5533,1.26,-0.4047,-0.0088,False,2.8442,1.7766,pct_chg≥2 & ma20_bias≥3 & breadth≥55,3
56798,41.82,72.388,40.336,-0.1642,-0.3111,1.193,-0.2554,-0.1085,False,1.674,1.0288,hhv60_pos≥0.95 & breadth≥55 & range_contract≤0.8,3
860264,633.48,73.927,41.865,-0.1643,-0.3989,1.187,-0.261,-0.0805,False,2.1111,1.3333,pct_chg≥0 & vol_ratio≥1 & turnover≤8,3
209470,154.25,71.989,40.57,-0.1643,-0.4187,1.222,-0.2958,-0.0601,False,1.8246,1.168,pct_chg≥2 & pct_chg≤5 & atr_pct≤3.5,3
111803,82.33,74.13,42.371,-0.1644,-0.4055,1.174,-0.2909,-0.0549,False,2.2432,1.4109,pct_chg≥-3 & vol_ratio≥1.5 & range_contract≤1.2,3
332184,244.61,78.602,45.773,-0.1645,-0.2975,1.053,-0.2837,-0.0741,False,2.7592,2.0039,clv≥0.5 & atr_pct≥5 & rsi6≤60,3
47693,35.12,70.027,39.188,-0.1645,-0.5433,1.322,-0.586,0.0324,False,2.0892,1.1811,clv≥0.85 & atr_pct≤3.5 & turnover≥3,3
491212,361.72,70.645,40.58,-0.1645,-0.3806,1.206,-0.2745,-0.0795,False,1.7184,1.0568,pct_chg≥0 & vol_ratio≥1 & atr_pct≤3.5,3
1232297,907.44,74.094,43.058,-0.1645,-0.26,1.11,-0.2193,-0.1263,False,1.9178,1.2346,pct_chg≤5 & breadth≥55 & range_contract≤1.2,3
225001,165.69,79.592,44.415,-0.1646,-0.322,1.094,-0.246,-0.1054,False,2.5039,1.7123,ma20_bias≥3 & rsi6≤60 & range_contract≤1.2,3
178631,131.54,71.539,38.284,-0.1648,-0.5039,1.346,-0.3928,-0.0013,False,1.9099,1.1236,clv≥0.7 & atr_pct≤3.5 & ma20_bias≥3,3
293420,216.07,72.919,42.513,-0.1648,-0.3,1.13,-0.2787,-0.1032,False,1.9057,1.2249,clv≥0.85 & breadth≥55 & range_contract≤1.2,3
20695,15.24,70.128,41.14,-0.1649,-0.5209,1.248,-0.5463,0.1245,False,2.352,1.455,clv≥0.95 & vol_ratio≥1.5 & rsi6≤75,3
627041,461.74,74.557,42.696,-0.1652,-0.3418,1.15,-0.2326,-0.1161,False,2.1424,1.3518,pct_chg≤5 & vol_ratio≥1 & breadth≥55,3
30347,22.35,63.647,39.055,-0.1653,-0.26,1.197,-0.3149,-0.0836,False,1.2842,0.7867,clv≥0.95 & atr_pct≤2.5 & ma20_bias≥0,3
104707,77.1,70.694,39.337,-0.1653,-0.3432,1.192,-0.1797,-0.1555,False,1.398,0.9259,pct_chg≤3 & atr_pct≤2.5 & ma20_bias≥3,3
1375814,1013.12,73.744,42.96,-0.1654,-0.3173,1.122,-0.2242,-0.1231,False,1.9945,1.2763,pct_chg≥0 & breadth≥45 & rsi6≤75,3
207366,152.7,71.712,40.111,-0.1656,-0.5657,1.311,-0.4327,0.0759,False,2.5036,1.4763,clv≥0.7 & vol_ratio≥1.5 & turnover≤15,3
635487,467.96,79.649,46.242,-0.1658,-0.26,1.03,-0.2274,-0.1171,False,2.6687,1.9191,pct_chg≥-3 & atr_pct≥5 & rsi6≤60,3
1441593,1061.56,74.145,43.216,-0.1658,-0.26,1.106,-0.2082,-0.1357,False,1.9489,1.2561,pct_chg≤5 & breadth≥55 & rsi6≤75,3
718292,528.93,81.104,46.266,-0.1658,-0.26,1.025,-0.2215,-0.1192,False,2.6378,1.927,atr_pct≥5 & turnover≤8 & range_contract≤1.2,3
106928,78.74,70.807,40.283,-0.1659,-0.577,1.311,-0.5523,0.1532,False,2.5998,1.5098,clv≥0.85 & pct_chg≥-3 & vol_ratio≥1.5,3
12411,9.14,62.283,37.982,-0.1659,-0.3454,1.257,-0.3657,-0.0628,False,1.2707,0.7407,clv≥0.95 & atr_pct≤2.5 & hhv60_pos≥0.95,3
628694,462.96,75.654,42.552,-0.1659,-0.3142,1.137,-0.2572,-0.1075,False,2.028,1.2987,ma20_bias≥0 & breadth≥55 & range_contract≤1.2,3
690550,508.51,75.805,42.292,-0.166,-0.46,1.193,-0.318,-0.0429,False,2.4789,1.6244,clv≥0.5 & pct_chg≥2 & turnover≤15,3
405571,298.65,73.412,40.001,-0.1661,-0.4203,1.239,-0.2834,-0.0793,False,1.8209,1.1439,pct_chg≥-3 & atr_pct≤3.5 & ma20_bias≥3,3
447305,329.39,73.03,42.523,-0.1662,-0.3356,1.136,-0.3036,-0.0781,False,1.9805,1.2733,clv≥0.85 & breadth≥45 & rsi6≤75,3
299696,220.69,72.501,39.385,-0.1662,-0.4624,1.283,-0.3216,-0.0507,False,1.8819,1.1507,pct_chg≥0 & atr_pct≤3.5 & ma20_bias≥3,3
36061,26.55,69.879,40.282,-0.1664,-0.6212,1.317,-0.6663,0.2016,False,2.6071,1.5291,clv≥0.95 & pct_chg≥-3 & vol_ratio≥1.5,3
607049,447.02,72.677,43.164,-0.1665,-0.26,1.098,-0.2319,-0.1233,False,1.8451,1.1842,pct_chg≥0 & breadth≥45 & range_contract≤0.8,3
435811,320.92,71.917,42.385,-0.1665,-0.26,1.117,-0.2151,-0.1326,False,1.7202,1.0836,hhv60_pos≥0.85 & breadth≥55 & rsi6≤60,3
1271843,936.56,75.663,43.452,-0.1666,-0.3392,1.118,-0.234,-0.1233,False,2.2054,1.4388,pct_chg≤7 & breadth≥55 & turnover≥1,3
102383,75.39,66.672,40.056,-0.1667,-0.3688,1.199,-0.3759,-0.0434,False,1.5124,0.9217,clv≥0.95 & atr_pct≤3.5 & turnover≤8,3
122577,90.26,74.457,42.381,-0.1668,-0.4067,1.174,-0.2955,-0.0514,False,2.2509,1.4286,vol_ratio≥1.5 & turnover≤15 & range_contract≤1.2,3
489046,360.12,80.271,46.425,-0.1668,-0.26,1.014,-0.2493,-0.1049,False,2.5637,1.849,atr_pct≥5 & turnover≤15 & range_contract≤0.8,3
183849,135.38,72.424,42.108,-0.1669,-0.3729,1.163,-0.3824,-0.0492,False,2.0264,1.2726,clv≥0.95 & breadth≥45 & turnover≤15,3
116480,85.77,75.262,42.475,-0.167,-0.4335,1.176,-0.4378,-0.0097,False,2.3893,1.5905,clv≥0.95 & pct_chg≥2 & turnover≤15,3
294880,217.14,79.222,45.545,-0.1671,-0.3256,1.065,-0.3319,-0.0614,False,2.9273,2.1127,clv≥0.5 & atr_pct≥5 & breadth≥55,3
255051,187.81,75.659,42.931,-0.1672,-0.3901,1.145,-0.3192,-0.0605,False,2.3181,1.5671,clv≥0.85 & pct_chg≥2 & rsi6≤75,3
658587,484.97,69.021,40.715,-0.1674,-0.3242,1.162,-0.2576,-0.1079,False,1.5176,0.9524,clv≥0.5 & atr_pct≤3.5 & breadth≥45,3
904961,666.39,75.242,42.204,-0.1674,-0.3693,1.171,-0.2675,-0.1004,False,2.1834,1.3504,pct_chg≥-3 & ma20_bias≥0 & breadth≥55,3
308157,226.92,76.974,43.615,-0.1674,-0.372,1.122,-0.2985,-0.0741,False,2.3866,1.6275,pct_chg≥2 & pct_chg≤5 & range_contract≤1.2,3
276539,203.64,79.762,44.832,-0.1674,-0.2954,1.079,-0.244,-0.1104,False,2.5668,1.7764,pct_chg≤3 & ma20_bias≥3 & rsi6≤60,3
482776,355.51,74.221,42.55,-0.1675,-0.3429,1.145,-0.2576,-0.0984,False,2.0659,1.2974,vol_ratio≥1 & breadth≥45 & range_contract≤1.2,3
380117,279.91,75.294,44.246,-0.1676,-0.26,1.058,-0.2769,-0.0935,False,1.9537,1.281,ma20_bias≥0 & rsi6≤60 & range_contract≤0.8,3
67008,49.34,77.159,47.303,-0.1678,-0.26,1.022,-0.5085,0.0607,False,3.32,2.5126,vol_ratio≥1.5 & atr_pct≥5 & rsi6≤60,3
771843,568.37,74.707,42.519,-0.1679,-0.4054,1.163,-0.3261,-0.0679,False,2.269,1.444,clv≥0.7 & breadth≥45 & turnover≥1,3
317082,233.49,71.698,42.946,-0.1679,-0.32,1.115,-0.317,-0.069,False,1.92,1.2308,clv≥0.85 & pct_chg≥0 & rsi6≤60,3
99270,73.1,64.05,39.725,-0.1681,-0.26,1.137,-0.2723,-0.1085,False,1.213,0.7794,clv≥0.85 & atr_pct≤2.5 & breadth≥45,3
106923,78.74,72.911,40.204,-0.1681,-0.5822,1.322,-0.4316,0.0594,False,2.7446,1.5464,vol_ratio≥1.5 & hhv60_pos≥0.95 & breadth≥45,3
81090,59.71,70.128,40.165,-0.1681,-0.26,1.162,-0.2667,-0.1243,False,1.4446,0.9174,atr_pct≤2.5 & hhv60_pos≥0.95 & turnover≥1,3
636028,468.36,72.724,41.57,-0.1681,-0.3346,1.149,-0.2714,-0.1047,False,1.7287,1.1008,atr_pct≤3.5 & ma20_bias≥0 & turnover≥1,3
306588,225.76,73.784,40.186,-0.1682,-0.4075,1.247,-0.321,-0.0419,False,1.9885,1.1727,hhv60_pos≥0.95 & breadth≥45 & turnover≤8,3
17465,12.86,69.814,39.05,-0.1683,-0.5672,1.328,-0.6089,0.0273,False,2.0612,1.1848,clv≥0.95 & atr_pct≤3.5 & turnover≥3,3
417368,307.34,79.358,45.511,-0.1685,-0.3246,1.064,-0.2859,-0.0877,False,2.8633,2.0408,pct_chg≥-3 & atr_pct≥5 & breadth≥55,3
788761,580.83,76.148,44.704,-0.1686,-0.26,1.056,-0.2128,-0.1321,False,2.0648,1.3889,vol_ratio≥1 & turnover≤8 & rsi6≤60,3
638020,469.82,68.983,40.477,-0.1687,-0.26,1.16,-0.2537,-0.1127,False,1.466,0.9189,atr_pct≤3.5 & hhv60_pos≥0.85 & breadth≥45,3
179403,132.11,66.65,40.651,-0.169,-0.26,1.119,-0.274,-0.1232,False,1.309,0.8368,atr_pct≤2.5 & breadth≥45 & turnover≥1,3
310785,228.85,77.64,42.848,-0.1691,-0.3484,1.129,-0.2913,-0.0924,False,2.1629,1.4414,pct_chg≥-3 & ma20_bias≥3 & range_contract≤0.8,3
853835,628.74,80.801,46.812,-0.1691,-0.26,1.009,-0.2192,-0.1296,False,2.7421,2.0,atr_pct≥5 & turnover≤15 & rsi6≤60,3
82685,60.89,73.247,41.563,-0.1692,-0.3847,1.174,-0.2606,-0.0848,False,1.9236,1.2279,vol_ratio≥1.5 & atr_pct≤4.5 & range_contract≤1.2,3
263967,194.38,71.631,40.569,-0.1693,-0.4261,1.225,-0.2822,-0.068,False,1.8854,1.1765,pct_chg≤7 & vol_ratio≥1.5 & atr_pct≤3.5,3
1313589,967.3,73.565,42.828,-0.1694,-0.26,1.111,-0.2117,-0.1395,False,1.8728,1.1984,pct_chg≥-3 & pct_chg≤3 & breadth≥55,3
1361238,1002.38,73.591,42.267,-0.1695,-0.3523,1.145,-0.2501,-0.109,False,1.9628,1.2537,clv≥0.5 & breadth≥45 & turnover≤8,3
87289,64.28,76.396,42.648,-0.1695,-0.3726,1.145,-0.2558,-0.1125,False,2.2101,1.4374,vol_ratio≥1 & ma20_bias≥3 & range_contract≤0.8,3
332177,244.61,75.469,43.74,-0.1696,-0.26,1.086,-0.2348,-0.1254,False,2.0345,1.3165,ma20_bias≥0 & breadth≥55 & rsi6≤60,3
332684,244.98,71.923,42.967,-0.1697,-0.3182,1.111,-0.3159,-0.0727,False,1.9139,1.2376,clv≥0.85 & turnover≤15 & rsi6≤60,3
104618,77.04,72.011,42.093,-0.1698,-0.3394,1.153,-0.3008,-0.0841,False,1.9596,1.2082,clv≥0.5 & vol_ratio≥1 & range_contract≤0.8,3
221109,162.82,79.398,45.009,-0.1698,-0.3619,1.08,-0.3364,-0.0422,False,2.8055,2.0681,clv≥0.7 & atr_pct≥5 & turnover≤8,3
102325,75.35,66.513,39.892,-0.1698,-0.3781,1.207,-0.3903,-0.0405,False,1.5311,0.9223,clv≥0.95 & pct_chg≥0 & atr_pct≤3.5,3
104075,76.64,66.645,39.944,-0.1698,-0.3759,1.203,-0.3832,-0.0445,False,1.5278,0.9247,clv≥0.95 & atr_pct≤3.5 & turnover≤15,3
107294,79.01,70.764,40.256,-0.1701,-0.5793,1.308,-0.5562,0.1485,False,2.597,1.5075,clv≥0.85 & vol_ratio≥1.5,2
36134,26.61,69.848,40.242,-0.1702,-0.6244,1.315,-0.6696,0.1972,False,2.6041,1.5267,clv≥0.95 & vol_ratio≥1.5,2
449626,331.09,74.559,40.157,-0.1702,-0.4703,1.259,-0.2863,-0.0811,False,2.0688,1.2791,atr_pct≤4.5 & ma20_bias≥3 & breadth≥45,3
319328,235.15,71.766,42.88,-0.1703,-0.3149,1.109,-0.3052,-0.0796,False,1.8664,1.2152,clv≥0.85 & turnover≤8 & rsi6≤60,3
148878,109.63,72.332,42.922,-0.1706,-0.26,1.101,-0.2912,-0.1121,False,1.8537,1.1976,clv≥0.85 & breadth≥55 & range_contract≤0.8,3
552274,406.68,71.818,40.906,-0.1707,-0.3175,1.166,-0.2514,-0.1102,False,1.65,1.0417,vol_ratio≥1 & atr_pct≤3.5 & hhv60_pos≥0.85,3
28769,21.18,73.315,40.436,-0.1707,-0.3414,1.203,-0.2434,-0.1147,False,1.8272,1.1073,vol_ratio≥1 & hhv60_pos≥0.95 & range_contract≤0.8,3
161256,118.75,78.281,42.617,-0.1707,-0.3679,1.139,-0.2824,-0.1119,False,2.1946,1.4672,ma20_bias≥3 & breadth≥55 & range_contract≤0.8,3
44988,33.13,69.161,39.957,-0.171,-0.5943,1.308,-0.3534,0.0339,False,2.3418,1.3315,vol_ratio≥2.5 & atr_pct≤3.5 & turnover≤8,3
583966,430.02,72.922,41.773,-0.1712,-0.3452,1.147,-0.2719,-0.1008,False,1.7811,1.1441,vol_ratio≥1 & atr_pct≤3.5 & turnover≥1,3
38333,28.23,70.06,42.308,-0.1712,-0.26,1.074,-0.3163,-0.1238,False,1.4815,0.9608,atr_pct≤2.5 & turnover≥3 & rsi6≤75,3
977213,719.6,73.423,42.11,-0.1714,-0.3786,1.163,-0.3017,-0.08,False,2.0896,1.3025,clv≥0.7 & pct_chg≥-3 & breadth≥45,3
132940,97.89,69.309,38.45,-0.1716,-0.4234,1.299,-0.3934,-0.0268,False,1.7153,0.9698,clv≥0.7 & atr_pct≤3.5 & hhv60_pos≥0.95,3
110049,81.04,70.793,40.914,-0.1716,-0.4307,1.204,-0.4366,-0.0291,False,1.895,1.173,clv≥0.95 & atr_pct≤4.5 & turnover≥1,3
81709,60.17,68.63,39.801,-0.1717,-0.3233,1.18,-0.2374,-0.1146,False,1.43,0.9238,pct_chg≤3 & vol_ratio≥1.5 & atr_pct≤2.5,3
314665,231.71,77.694,42.852,-0.1718,-0.3511,1.127,-0.2898,-0.0967,False,2.1697,1.4471,pct_chg≤3 & ma20_bias≥3 & range_contract≤0.8,3
300216,221.07,79.276,45.602,-0.1718,-0.26,1.043,-0.2682,-0.0994,False,2.5675,1.8298,atr_pct≥5 & breadth≥45 & range_contract≤0.8,3
96522,71.08,69.871,40.582,-0.1719,-0.4103,1.23,-0.4663,-0.0054,False,1.9522,1.1254,clv≥0.95 & hhv60_pos≥0.85 & breadth≥45,3
680245,500.92,73.323,43.088,-0.172,-0.26,1.091,-0.2223,-0.1378,False,1.8302,1.182,pct_chg≤3 & breadth≥55 & range_contract≤0.8,3
193822,142.73,73.801,43.028,-0.1721,-0.26,1.105,-0.2516,-0.114,False,1.9397,1.232,pct_chg≤3 & vol_ratio≥1 & range_contract≤0.8,3
886184,652.57,73.176,43.442,-0.1722,-0.26,1.091,-0.2317,-0.1295,False,1.9477,1.2632,clv≥0.5 & breadth≥45 & rsi6≤60,3
287346,211.59,73.544,40.198,-0.1722,-0.4242,1.25,-0.3119,-0.0584,False,2.0283,1.2048,vol_ratio≥1 & atr_pct≤4.5 & hhv60_pos≥0.95,3
202979,149.47,68.759,40.805,-0.1722,-0.26,1.118,-0.2463,-0.1359,False,1.3852,0.8939,atr_pct≤2.5 & ma20_bias≥0 & turnover≥1,3
323442,238.18,77.806,42.94,-0.1725,-0.3491,1.125,-0.293,-0.0972,False,2.1959,1.465,ma20_bias≥3 & range_contract≤0.8,2
863978,636.21,73.147,41.538,-0.1725,-0.3524,1.181,-0.2531,-0.1172,False,1.9938,1.1916,pct_chg≥-3 & hhv60_pos≥0.85 & breadth≥55,3
323287,238.06,77.806,42.941,-0.1725,-0.3489,1.125,-0.2928,-0.0973,False,2.195,1.4646,pct_chg≤7 & ma20_bias≥3 & range_contract≤0.8,3
14627,10.77,72.961,43.03,-0.1725,-0.3191,1.118,-0.295,-0.0666,False,1.9962,1.2658,vol_ratio≥1.5 & turnover≤8 & range_contract≤0.8,3
979306,721.14,73.42,42.105,-0.1726,-0.3793,1.162,-0.303,-0.0811,False,2.0911,1.3033,clv≥0.7 & breadth≥45,2
335175,246.82,71.899,42.982,-0.1726,-0.3206,1.109,-0.3222,-0.0733,False,1.924,1.2409,clv≥0.85 & pct_chg≥-3 & rsi6≤60,3
104406,76.88,66.59,39.911,-0.1726,-0.3781,1.201,-0.3869,-0.0468,False,1.5296,0.9245,clv≥0.95 & pct_chg≥-3 & atr_pct≤3.5,3
104422,76.89,66.59,39.908,-0.1727,-0.3781,1.201,-0.3869,-0.0469,False,1.5295,0.9244,clv≥0.95 & atr_pct≤3.5,2
1117882,823.18,73.445,42.809,-0.1727,-0.3093,1.114,-0.2393,-0.1263,False,1.924,1.2307,pct_chg≥0 & breadth≥45 & range_contract≤1.2,3
431113,317.46,70.112,41.807,-0.1727,-0.26,1.097,-0.2049,-0.1518,False,1.4862,0.9766,atr_pct≤4.5 & breadth≥55 & range_contract≤0.8,3
270028,198.84,73.421,42.229,-0.1728,-0.4723,1.208,-0.3165,-0.0651,False,2.613,1.5748,vol_ratio≥1.5 & breadth≥55,2
162455,119.63,75.369,44.119,-0.1728,-0.3072,1.082,-0.2238,-0.1338,False,2.1551,1.4644,pct_chg≥2 & pct_chg≤3 & rsi6≤60,3
291106,214.36,79.671,44.786,-0.1728,-0.3101,1.078,-0.254,-0.1129,False,2.5834,1.7894,pct_chg≤5 & ma20_bias≥3 & rsi6≤60,3
322455,237.45,77.794,42.929,-0.1728,-0.3493,1.125,-0.2924,-0.0979,False,2.1911,1.4624,pct_chg≤5 & ma20_bias≥3 & range_contract≤0.8,3
81060,59.69,73.907,42.55,-0.1728,-0.4002,1.16,-0.3158,-0.0532,False,2.2659,1.4193,vol_ratio≥1.5 & breadth≥45 & range_contract≤1.2,3
299161,220.3,64.578,39.964,-0.1729,-0.26,1.1,-0.2291,-0.1394,False,1.1564,0.7634,atr_pct≤2.5 & hhv60_pos≥0.85 & breadth≥45,3
24903,18.34,68.297,40.614,-0.173,-0.83,1.338,-0.705,0.3029,False,3.4967,1.8998,clv≥0.7 & vol_ratio≥2.5 & hhv60_pos≥0.95,3
752183,553.89,75.808,42.475,-0.1731,-0.4579,1.18,-0.307,-0.0649,False,2.4928,1.6426,pct_chg≥2 & turnover≤15,2
1569064,1155.42,74.197,42.942,-0.1732,-0.2901,1.114,-0.2232,-0.1377,False,1.9834,1.2683,pct_chg≤5 & breadth≥55,2
925269,681.35,74.381,42.172,-0.1732,-0.3937,1.171,-0.26,-0.103,False,2.1942,1.3699,vol_ratio≥1 & breadth≥45 & turnover≤15,3
892343,657.1,81.041,46.274,-0.1733,-0.26,1.026,-0.2302,-0.1251,False,2.7375,2.004,atr_pct≥5 & turnover≤8,2
707018,520.63,76.696,44.793,-0.1733,-0.3257,1.068,-0.2334,-0.125,False,2.3558,1.6342,pct_chg≥0 & atr_pct≥3.5 & rsi6≤60,3
966394,711.63,69.283,41.164,-0.1733,-0.26,1.125,-0.2424,-0.1253,False,1.4611,0.939,atr_pct≤3.5 & breadth≥45 & turnover≤8,3
626729,461.51,74.979,42.972,-0.1733,-0.26,1.091,-0.2704,-0.1078,False,1.854,1.222,ma20_bias≥0 & turnover≤8 & range_contract≤0.8,3
335789,247.27,71.9,42.971,-0.1735,-0.3222,1.108,-0.3233,-0.0741,False,1.9252,1.2416,clv≥0.85 & rsi6≤60,2
295706,217.75,79.664,44.805,-0.1735,-0.3108,1.077,-0.2559,-0.1126,False,2.5941,1.7986,pct_chg≤7 & ma20_bias≥3 & rsi6≤60,3
297470,219.05,79.651,44.804,-0.1736,-0.3128,1.078,-0.2563,-0.1125,False,2.6002,1.8018,ma20_bias≥3 & rsi6≤60,2
23368,17.21,64.695,39.644,-0.1736,-0.344,1.174,-0.3888,-0.0816,False,1.3472,0.816,clv≥0.95 & atr_pct≤2.5 & turnover≥1,3
976804,719.3,69.246,41.099,-0.1738,-0.26,1.13,-0.2449,-0.1251,False,1.4765,0.9414,pct_chg≥-3 & atr_pct≤3.5 & breadth≥45,3
981705,722.91,69.281,41.113,-0.1739,-0.26,1.129,-0.2453,-0.1247,False,1.4752,0.9419,atr_pct≤3.5 & breadth≥45 & turnover≤15,3
443961,326.92,79.988,46.507,-0.174,-0.26,1.005,-0.2443,-0.1193,False,2.5416,1.8267,atr_pct≥5 & rsi6≤60 & range_contract≤0.8,3
821817,605.17,76.247,44.185,-0.174,-0.26,1.055,-0.2303,-0.1296,False,1.966,1.3158,ma20_bias≥0 & turnover≤8 & rsi6≤60,3
556105,409.5,76.543,43.555,-0.174,-0.4292,1.135,-0.3014,-0.1041,False,2.6013,1.7127,breadth≥55 & turnover≥3 & turnover≤15,3
184669,135.99,69.313,39.45,-0.1742,-0.3977,1.232,-0.372,-0.0488,False,1.6545,0.9885,clv≥0.85 & atr_pct≤3.5 & ma20_bias≥0,3
41539,30.59,69.689,40.247,-0.1742,-0.3814,1.195,-0.2954,-0.1295,False,1.6649,0.9975,atr_pct≤2.5 & ma20_bias≥0 & turnover≥3,3
396152,291.72,73.448,41.331,-0.1743,-0.4621,1.22,-0.2752,-0.0731,False,2.2544,1.4072,pct_chg≥-3 & vol_ratio≥1.5 & turnover≤8,3
847506,624.08,72.81,41.006,-0.1743,-0.3736,1.181,-0.2567,-0.1136,False,1.8076,1.1219,atr_pct≤4.5 & ma20_bias≥0 & breadth≥45,3
38378,28.26,63.86,39.908,-0.1745,-0.26,1.085,-0.234,-0.1395,False,1.1181,0.7463,vol_ratio≥1 & atr_pct≤2.5 & range_contract≤0.8,3
234085,172.37,73.293,42.168,-0.1745,-0.3628,1.138,-0.3239,-0.1025,False,1.89,1.2012,atr_pct≤3.5 & turnover≥3 & turnover≤8,3
181362,133.55,64.431,39.732,-0.1747,-0.26,1.121,-0.2552,-0.1272,False,1.204,0.7817,clv≥0.7 & atr_pct≤2.5 & breadth≥45,3
275272,202.7,67.497,41.299,-0.1747,-0.26,1.078,-0.2129,-0.1521,False,1.3006,0.8662,atr_pct≤3.5 & breadth≥55 & range_contract≤0.8,3
168160,123.83,77.25,44.131,-0.1749,-0.4428,1.119,-0.4272,-0.039,False,2.8244,1.9565,pct_chg≥2 & turnover≥3 & range_contract≤1.2,3
314903,231.89,75.161,42.213,-0.1751,-0.4485,1.184,-0.4021,-0.0155,False,2.4474,1.5936,clv≥0.85 & pct_chg≥2,2
985041,725.36,69.263,41.091,-0.1751,-0.26,1.129,-0.2464,-0.1261,False,1.4777,0.9425,atr_pct≤3.5 & breadth≥45,2
156425,115.19,73.755,40.107,-0.1751,-0.5538,1.304,-0.3635,0.0099,False,2.5503,1.5015,vol_ratio≥1.5 & hhv60_pos≥0.95 & turnover≤15,3
842691,620.54,81.012,46.31,-0.1751,-0.26,1.024,-0.2332,-0.1285,False,2.7602,2.0202,atr_pct≥5 & turnover≥1 & turnover≤8,3
306561,225.74,74.654,40.457,-0.1752,-0.4239,1.238,-0.3106,-0.0491,False,2.1062,1.269,vol_ratio≥1 & hhv60_pos≥0.95 & turnover≤8,3
48266,35.54,70.049,41.19,-0.1752,-0.3143,1.134,-0.2906,-0.1335,False,1.5704,0.981,atr_pct≤2.5 & turnover≥3 & turnover≤8,3
90542,66.67,73.11,43.638,-0.1753,-0.3432,1.089,-0.4128,-0.0567,False,2.0524,1.3676,clv≥0.95 & turnover≥1 & rsi6≤60,3
658985,485.26,75.497,40.813,-0.1754,-0.4216,1.204,-0.2686,-0.0966,False,1.9804,1.2862,atr_pct≤4.5 & ma20_bias≥3 & turnover≤8,3
440524,324.39,73.679,42.308,-0.1755,-0.367,1.149,-0.2864,-0.0919,False,2.0685,1.2951,pct_chg≥0 & vol_ratio≥1 & range_contract≤1.2,3
314205,231.37,73.594,43.508,-0.1757,-0.3332,1.107,-0.2564,-0.1159,False,2.1476,1.3921,clv≥0.5 & vol_ratio≥1 & rsi6≤60,3
995217,732.85,71.134,41.176,-0.1757,-0.364,1.162,-0.2517,-0.1216,False,1.7233,1.0778,clv≥0.5 & atr_pct≤4.5 & breadth≥45,3
